sentence,splitset_label
while somewhat less than it might have beenthe film is a good oneand you ve got to hand it to director george clooney for biting off such a big job the first time out ,1
like the chilled breath of oral storytelling frozen onto film ,1
a charmer from belgium ,1
a wildendearingmasterful documentary ,1
jackie chan movies are a guilty pleasureheeasy to like and always leaves us laughing ,1
brown sugar signals director rick famuyiwaemergence as an articulategrownup voice in africanamerican cinema ,1
with exquisite craftsmanshipolivier assayas has fashioned an absorbing look at provincial bourgeois french society ,1
itrare for any movie to be as subtle and touching as the sonroom ,1
it has a way of seeping into your consciousnesswith lingering questions about what the film is really getting at ,1
maelstrom is a deliberately unsteady mixture of stylistic elements ,1
lrb leigh rrb has a true talent for drawing wrenching performances from his actors lrb improvised over many months rrb and for conveying the way tiny acts of kindness make ordinary life survivable ,1
lrb d rrb espite its familiar subject matterice age is consistently amusing and engrossing ,1
the ingenious construction lrb adapted by david hare from michael cunninghamnovel rrb constantly flows forwards and backweaving themes among three strands which allow us to view events as if through a prism,1
assuredglossy and shot through with brittle desperation ,1
the bottom line is the piece works brilliantly ,1
it was only a matter of time before some savvy producer saw the potential success inherent in the mixture of bullock bubble and hugh goo ,1
it is scottconvincing portrayal of roger the sad cad that really gives the film its oomph ,1
while this movieby necessitylacks fellowshiphearttwo towers outdoes its spectacle ,1
meyjeshas done his homework and soaked up some jazzy new revisionist theories about the origins of nazi politics and aesthetics ,1
aside from rohmerbold choices regarding point of viewthe lady and the duke represents the filmmakerlifelong concern with formalist experimentation in cinematic art ,1
whatdumb and dumberwould have been without the vulgarity and with an intelligentlifeaffirming script ,1
 a vividthoughtfulunapologetically raw comingofage tale full of sexdrugs and rock n roll ,1
you would nt want to live waydowntownbut it is a hilarious place to visit ,1
films are made of little moments ,1
changing lanes tries for more ,1
it does nt reach thembut the effort is gratefully received ,1
when the movie mixes the cornpone and the cosa nostrait finds a nice rhythm ,1
the story is a rather simplistic onegrief drives herlove drives himand a second chance to find love in the most unlikely placeit struck a chord in me ,1
terrific casting and solid execution give all three stories life ,1
a hard look at one manoccupational angst and its subsequent reinventiona terrifying study of bourgeois desperation worthy of claude chabrol ,1
lrb ramsay rrb visually transforms the dreary expanse of deadend distaste the characters inhabit into a poem of artmusic and metaphor ,1
frequent flurries of creative belly laughs and genuinely enthusiastic performanceskeep the movie slaloming through its hackneyed elements with enjoyable ease ,1
at its bestthis is grandscale moviemaking for a largerthanlife figurean artist who has been awarded mythic status in contemporary culture ,1
the plot of the comeback curlers is nt very interesting actuallybut what i like about men with brooms and what is kind of special is how the film knows whatunique and quirky about canadians ,1
 minutes into the film you ll be whiteknuckled and unable to look away ,1
ita beautiful filmfull of elaborate and twisted charactersand italso pretty funny ,1
could this be the first major studio production shot on video tape instead of film ,1
not since ghostbusters has a film used manhattanarchitecture in such a gloriously goofy way ,1
as tricky and satisfying as any of david mametairless cinematic shell games ,1
the universal theme of becoming a better person through love has never been filmed more irresistibly than inbaran,1
cubecharisma and chemistry compensate for corniness and cliche ,1
with lesser talentshigh crimes would be entertainingbut forgettable ,1
with freeman and juddi ll at least remember their characters ,1
as a directorpaxton is surprisingly brilliantdeftly sewing together what could have been a confusing and horrifying vision into an intense and engrossing headtrip ,1
the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsidersbut deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill ,1
daughter from danang sticks with its subjects a little longer and tells a deeper story,1
a comingofage film that avoids the cartoonish clichs and sneering humor of the genre as it provides a fresh view of an old typethe uncertain girl on the brink of womanhood ,1
the faithful will enjoy this sometimes wry adaptation of vs naipaulnovelbut newcomers may find themselves stifling a yawn or two during the first hour ,1
a distinguished and thoughtful filmmarked by acute writing and a host of splendid performances ,1
barry convinces us hea dangeroussecretly unhinged guy who could easily have killed a president because it made him feel powerful ,1
takes you by the facestrokes your cheeks and coos beseechingly at youslow downshake off your tensions and take this picture at its own breezydistracted rhythms ,1
i do nt feel the least bit ashamed in admitting that my enjoyment came at the expense of seeing justice servedeven if ita dish thatbest served cold ,1
ita smartsolidkineticallycharged spy flick worthy of a couple hours of summertime and a bucket of popcorn ,1
nothing overly originalmind youbut solidly entertaining ,1
changing lanes is an anomaly for a hollywood movieita wellwritten and occasionally challenging social drama that actually has something interesting to say ,1
borrows a bit from the classicswait until darkandextremities but in terms of its stylethe movie is in a class by itself ,1
because eight legged freaks is partly an homage to themtarantula and other lowbudget bmovie thrillers of the s and sthe movie is a silly lrb but not sophomoric rrb romp through horror and hellish conditions ,1
puts a refreshing and comical spin on the alltoofamiliar saga of the contemporary single woman ,1
if you grew up on scoobyyou ll love this movie ,1
matthew lillard is born to play shaggy ,1
though filmed partly in canadapaid in full has clever ways of capturing innercity life during the reagan years ,1
 spiderman is better than any summer blockbuster we had to endure last summerand hopefullysets the tone for a summer of good stuff ,1
if you re a comic fanyou ca nt miss it ,1
if you re notyou ll still have a good time,1
this movie has a strong message about never giving up on a loved onebut itnot an easy movie to watch and will probably disturb many who see it ,1
the movie is a trove of delights ,1
excellent performances from jacqueline bisset and martha plimpton grace this deeply touching melodrama ,1
in a summer of clonesharvard man is something rare and rivetinga wild ride that relies on more than special effects ,1
while the humor is recognizably plymptonhe has actually bothered to construct a real story this time ,1
jolting into charleston rhythmsthe story has the sizzle of old news that has finally found the right vent lrb accurate ,1
who caresrrb ,1
an overly melodramatic but somewhat insightful french comingofage film ,1
most thrillers send audiences out talking about specific scary scenes or startling moments frailtyleaves us with the terrifying message that the real horror may be waiting for us at home ,1
close enough in spirit to its freewheeling trashcinema roots to be a breath of fresh air ,1
skillfully weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise ,1
damon brings the proper conviction to his role as lrb jason bourne rrb ,1
for the most partit works beautifully as a movie without sacrificing the integrity of the opera ,1
as played by ryan goslingdanny is a frighteningly fascinating contradiction ,1
this is not chabrolbestbut even his lesser works outshine the best some directors can offer ,1
despite its flawscrazy as hell marks an encouraging new direction for la salle ,1
you ll end up moved ,1
if you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camerathis oscarnominated documentary takes you there ,1
the woodman seems to have directly influenced this girlmeetsgirl love storybut even more reassuring is how its makers actually seem to understand what made allenromantic comedies so pertinent and enduring ,1
i loved the look of this film ,1
those with a modicum of patience will find in these charactersfoibles a timeless and unique perspective ,1
beautiful to watch and holds a certain charm ,1
 conversations may be a bit too enigmatic and overly ambitious to be fully successfulbut sprecher and her screenwriting partner and sisterkaren sprecherdo nt seem ever to run out of ideas ,1
the movie is our story as much as it is schmidt no matter if itviewed as a selfreflection or cautionary tale ,1
foster breathes life into a roll that could have otherwise been bland and run of the mill ,1
quitting offers piercing domestic drama with spikes of sly humor ,1
some people want the ol ballandchain and then there are those who just want the ball and chain ,1
lrb barry rrb gives assassin a disquieting authority ,1
itrefreshing to see a romance this smart ,1
at its best lrb and it does have some very funny sequences rrb looking for leonard reminds you just how comically subversive silence can be ,1
as improbable as this premise may seemabbassunderstatedshining performance offers us the sense that on some elemental levellilia deeply wants to break free of her old life ,1
anyone who ever fantasized about space travel but ca nt afford the million ticket to ride a russian rocket should catch this imax offering ,1
 the turntable is now outselling the electric guitar,1
transforms one of lrb shakespearerrb deepest tragedies into a smart new comedy ,1
an intelligent and deeply felt work about impossibleirrevocable choices and the price of making them ,1
it may sound like a mere diseaseoftheweek tv moviebut a song for martin is made infinitely more wrenching by the performances of reallife spouses seldahl and wollter ,1
sayles is making a statement about the inability of dreams and aspirations to carry forward into the next generation ,1
as antonia is assimilated into this newfangled communitythe film settles in and becomes compulsively watchable in a guiltypleasuredaytimedrama sort of fashion ,1
every once in a whilea movie will come along that turns me into that annoying specimen of humanity that i usually dread encountering the mostthe fanboy,1
on its own staggeringly unoriginal termsthis genderbending comedy is generally quite funny ,1
itnever dull and always looks good ,1
the tonal shifts are joltingand though wenmessages are profound and thoughtfully deliveredmore thorough transitions would have made the film more cohesive ,1
as commanderinchief of this filmbigelow demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world ,1
with wit and empathy to sparewaydowntown acknowledges the silent screams of workaday inertia but stops short of indulging its charactersstriving solipsism ,1
all of it works smoothly under the direction of spielbergwho does a convincing impersonation here of a director enjoying himself immensely ,1
the kind of sweetandsour insider movie that film buffs will eat up like so much gelati ,1
withbowling for columbine michael moore gives us the perfect starting point for a national conversation about gunsviolenceand fear ,1
one of the yearmost weirdly engaging and unpredictable character pieces ,1
one of the best insideshowbiz yarns ever ,1
none of his actors stand outbut thatless of a problem here than it would be in another filmcharacterization matters less than atmosphere ,1
a terrifically entertaining specimen of spielbergian scifi ,1
a rare and lightly entertaining look behind the curtain that separates comics from the people laughing in the crowd ,1
solondz is so intent on hammering home his message that he forgets to make it entertaining ,1
whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini dvthey show a remarkable ability to document both sides of this emotional carwreck ,1
it establishes its ominous mood and tension swiftlyand if the suspense never rises to a higher levelit is nevertheless maintained throughout ,1
although what time offers tsaiusual style and themesit has a more colorfulmore playful tone than his other films ,1
a moving and stark reminder that the casualties of war reach much further than we imagine ,1
a thoroughly engagingsurprisingly touching british comedy ,1
a sloppyamusing comedy that proceeds from a stunningly unoriginal premise ,1
 a rich and intelligent film that uses its pulpy core conceit to probe questions of attraction and interdependence and how the heart accomodates practical needs ,1
it is an unstinting look at a collaboration between damaged people that may or may not qual,1
captures that perverse element of the kafkaesque where identityovernightis robbed and replaced with a persecutedother,1
the actors are simply too goodand the story too intriguingfor technical flaws to get in the way ,1
an estrogen opera so intensely feminine that it serves as the antidote lrb and cannier doppelganger rrb to dieselxxx flexathon ,1
imamura has said that warm water under a red bridge is a poem to the enduring strengths of women ,1
it may also be the best sex comedy about environmental pollution ever made ,1
ita ripper of a yarn and i for one enjoyed the thrill of the chill ,1
naomi watts is terrific as rachelher petite frame and vulnerable persona emphasising her plight and isolation ,1
a family film that contains some hefty thematic material on timedeatheternityand what is needed to live a rich and full life ,1
with dickenswords and writerdirector douglas mcgratheventoned directiona ripping good yarn is told ,1
exactly what its title implieslustyboisterous and utterly charming ,1
the film is darkly funny in its observation of just how much more grueling and timeconsuming the illusion of work is than actual work ,1
a smartcompelling drama ,1
a mustsee for fans of thoughtful war films and those interested in the sights and sounds of battle ,1
i found myself liking the filmthough in this case one mantreasure could prove to be another mangarbage ,1
 rogersmouth never stops shut about the war between the sexes and how to win the battle ,1
deliberately and skillfully uses ambiguity to suggest possibilities which imbue the theme with added depth and resonance ,1
itall entertaining enoughbut do nt look for any hefty antiestablishment message in what is essentially a whipcrack of a buddy movie that ends with a whimper ,1
nicholsonunderstated performance is wonderful ,1
as warren he stumbles in search of all the emotions and life experiences heneglected over the years ,1
despite its oldhat setup and predictable plotempire still has enough moments to keep it entertaining ,1
another entertaining romp from robert rodriguez ,1
itnot a classic spyaction or buddy moviebut itentertaining enough and worth a look ,1
i am more offended by his lack of faith in his audience than by anything on display here ,1
a sharp satire of desperation and cinematic deception ,1
tsai convincingly paints a specifically urban sense of disassociation here ,1
if you can swallow its absurdities and crudities lagaan really is enormously good fun ,1
an unorthodox little film noir organized crime story that includes one of the strangest love stories you will ever see ,1
a pleasingoftenfunny comedy ,1
lrb a rrb rare movie that makes us reassess the basis for our lives and evaluate what is truly ours in a world of meaningless activity ,1
all three actresses are simply dazzlingparticularly balkwhofinally been given a part worthy of her considerable talents ,1
an asian neorealist treasure ,1
plummer steals the show without resorting to camp as nicholaswounded and wounding uncle ralph ,1
ita great performance and a reminder of dickensgrandeur ,1
 less a story than an inexplicable nightmareright down to the populationshrugging acceptance to each new horror ,1
i am highly amused by the idea that we have come to a point in society where it has been deemed important enough to make a film in which someone has to be hired to portray richard dawson ,1
a compassionatemoving portrait of an american lrb and an america rrb always reaching for something just outside his grasp ,1
an original little film about one young womaneducation ,1
the film is about the relationships rather than about the outcome ,1
and it sees those relationshipsincluding that between the son and his wifeand the wife and the fatherand between the two brotherswith incredible subtlety and acumen ,1
one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm ,1
an instance of an old dog not only learning but inventing a remarkable new trick ,1
rodriguez has the chops of a smartaleck film school brat and the imagination of a big kid ,1
amy and matthew have a bit of a phony relationshipbut the film works in spite of it ,1
garcia and the other actors help make the wobbly premise work ,1
itsurprisingly decentparticularly for a tenth installment in a series ,1
a fascinatingunnerving examination of the delusions of one unstable man ,1
itno accident that the accidental spy is a solid action pic that returns the martial arts master to top form ,1
leave it to the french to truly capture the terrifying angst of the modern working man without turning the film into a cheap thrillera dumb comedy or a sappy melodrama ,1
the directormark pellingtondoes a terrific job conjuring up a sinistermenacing atmosphere though unfortunately all the story gives us is flashing red lightsa rattling noiseand a bump on the head ,1
heartwarming here relies less on forced air than on petter nssdelicateclever directionand a wonderfulimaginative script by axel hellstenius ,1
makes the case for a strong education and good teachers being more valuable in the way they help increase an average studentselfesteemand not strictly in the knowledge imparted ,1
steers refreshingly clear of the usual cliches ,1
 home movieis a sweet treasure and something well worth your time ,1
highly recommended viewing for its courageideastechnical proficiency and great acting ,1
the moviethesiselegant technology for the massesis surprisingly refreshing ,1
scott delivers a terrific performance in this fascinating portrait of a modern lothario ,1
 wallace is smart to vary the pitch of his moviebalancing deafening battle scenes with quieter domestic scenes of women back home receiving war department telegrams ,1
combines sharp comedyoldfashioned monster movie atmosphericsand genuine heart to create a film thatnot merely about kicking undead but also about dealing with regret andultimatelyfinding redemption ,1
while most films these days are about nothingthis film seems to be about everything thatplaguing the human spirit in a relentlessly globalizing world ,1
marshall puts a suspenseful spin on standard horror flick formula ,1
as lively an account as seinfeld is deadpan ,1
though lan yu lacks a sense of dramatic urgencythe film makes up for it with a pleasing verisimilitude ,1
you may leave the theater with more questions than answersbut darned if your toes wo nt still be tapping ,1
take any yearold boy to see this pictureand he ll be your slave for a year ,1
but this is not a movie about an inhuman monsteritabout a very human one ,1
at times the guys taps into some powerful emotionsbut this kind of material is more effective on stage ,1
itnot a motion pictureitan utterly static picture ,1
what makes it worth watching is quaidperformance ,1
soderbergh skims the fat from thefilm ,1
whatleft is a rich stew of longing ,1
itthe brilliant surfing photography bringing you right inside the massive waves that lifts blue crush into one of the summermost pleasurable movies ,1
more of the same from taiwanese auteur tsai mingliangwhich is good news to anyone whofallen under the sweetmelancholy spell of this unique directorprevious films ,1
hatfield and hicks make the oddest of couplesand in this sense the movie becomes a study of the gambles of the publishing worldoffering a case study that exists apart from all the moviepolitical ramifications ,1
best of all is garciawho perfectly portrays the desperation of a very insecure man ,1
the filmmakers try to balance pointedoften incisive satire and unabashed sweetnesswith results that are sometimes bracingsometimes baffling and quite oftenand in unexpected waystouching ,1
a sobering and powerful documentary about the most severe kind of personal lossrejection by onemother ,1
often overwrought and at times positively irritatingthe film turns into an engrossing thriller almost in spite of itself ,1
humorous and heartfeltdouglas mcgrathversion ofnicholas nicklebyleft me feeling refreshed and hopeful ,1
not many movies have that kind of impact on me these days ,1
a poignant lyricism runs through balzac and the little chinese seamstress that transforms this story about love and culture into a cinematic poem ,1
this is so de palma ,1
if you love himyou ll like it ,1
if you do ntwellskip to another review ,1
rouge is less about a superficial midlife crisis than it is about the need to stay in touch with your own skinator,1
the moral shrapnel and mental shellshock will linger long after this film has ended ,1
unfolds in a series of achronological vignettes whose cumulative effect is chilling ,1
the movie enters a realm where few nonporn films ventureand comes across as darkly funnyenergeticand surprisingly gentle ,1
although the subject matter may still be too close to recent national eventsthe film worksmostly due to its superior cast of characters ,1
itnot going to be everyonebag of popcornbut it definitely gives you something to chew on ,1
huppert and girardot give performances of exceptional honesty ,1
it has that rare quality of being able to creep the living hell out of you ,1
a cautionary tale about the grandiosity of a college student who sees himself as impervious to a fall ,1
an infinitely wittier version of the home alone formula ,1
feardotcomthrills are all cheapbut they mostly work ,1
lrb hayek rrb throws herself into this dream hispanic role with a teethclenching gustoshe strikes a potent chemistry with molina and she gradually makes us believe she is kahlo ,1
mr deeds isas comedy goesvery sillyand in the best way ,1
you could love safe conduct lrb laissez passer rrb for being a subtitled french movie that isminutes long ,1
you could hate it for the same reason ,1
with we were soldiershollywood makes a valiant attempt to tell a story about the vietnam war before the pathology set in ,1
 moore is like a progressive bull in a china shopa provocateur crashing into ideas and specialinterest groups as he slaps together his own brand of liberalism,1
broomfield reveals an ironic manifestation of institutionalized slavery that ties a blackowned record label with a whiteempowered police force ,1
at just over an hourhome movie will leave you wanting morenot to mention leaving you with some laughs and a smile on your face ,1
stuartpoorme persona needs a whole bunch of snowballcynicism to cut through the sugar coating ,1
but once the falcon arrives in the skies above manhattanthe adventure is on red alert ,1
there is greatness here ,1
boasts enough funny dialogue and sharp characterizations to be mildly amusing ,1
director juan jose campanella could have turned this into an argentine retread ofirisoramerican beauty but instead pulls a little from each film and creates something more beautiful than either of those films ,1
if you love the musicand i doits hard to imagine having more fun watching a documentary ,1
nakatatechnique is to imply terror by suggestionrather than the overuse of special effects ,1
conversations about one thingis an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling ,1
satin rouge is not a newor inventivejourneybut itencouraging to see a threedimensionalaveragemiddleaged womanexperience of selfdiscovery handled with such sensitivity ,1
though an important political documentarythis does not really make the case the kissinger should be tried as a war criminal ,1
cannonconfidence and laidback good spirits arewith the drumming routinesamong the filmsaving graces ,1
in its understandingoften funny wayit tells a story whose restatement is validated by the changing composition of the nation ,1
she may not be realbut the laughs are ,1
a fiercely clever and subtle filmcapturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries ,1
ok arthouse ,1
the power of this scriptand the performances that come with itis that the whole damned thing did nt get our moral hackles up ,1
the movie itself is far from disappointingoffering an original take on courtroom moviesa few nifty twists that are so crucial to the genre and another firstrate performance by topbilled star bruce willis ,1
about schmidt is undoubtedly one of the finest films of the year ,1
if you re not deeply touched by this moviecheck your pulse ,1
the charm of revolution os is rather the way it introduces you to newfervently held ideas and fanciful thinkers ,1
until its final minutes this is a perceptive study of two families in crisisand of two girls whose friendship is severely tested by bad luck and their own immaturity ,1
offers the flash of rock videos fused with solid performances and eerie atmosphere ,1
filmmakers dana janklowiczmann and amir mann area headed eastfar eastin retelling a historically significantand personalepisode detailing how one international city welcomed tens of thousands of german jewish refugees while the worlddemocracie,1
for all its problemsthe lady and the duke surprisingly manages never to grow boringwhich proves that rohmer still has a sense of his audience ,1
an edifying glimpse into the wit and revolutionary spirit of these performers and their era ,1
craig bartlett and director tuck tucker should be commended for illustrating the merits of fighting hard for something that really matters ,1
the film is saved from are ntkidscute sentimentality by a warmth that is nt faked and a stately sense of composition ,1
this is one of the yearbest films ,1
a fleetfooted and pleasingly upbeat family diversion ,1
sorvino is delightful in the central role ,1
she nearly glows with enthusiasmsensuality and a conniving wit ,1
itimmensely ambitiousdifferent than anything thatbeen done before and amazingly successful in terms of what ittrying to do ,1
the storyonce it gets rollingis nothing short of a great one ,1
great performancesstylish cinematography and a gritty feel help make gangster noa worthwhile moviegoing experience ,1
 mr deedsis suitable summer entertainment that offers escapism without requiring a great deal of thought ,1
itan ambitious filmand as with all ambitious filmsit has some problems ,1
but on the wholeyou re gonna like this movie ,1
chaiken ably balances realtime rhythms with propulsive incident ,1
this is an extraordinary filmnot least because it is japanese and yet feels universal ,1
in a summer overrun with movies dominated by cgi aliens and super heroesit revigorates the mind to see a feature that concentrates on peoplea project in which the script and characters hold sway ,1
therejust something about watching a squad of psychopathic underdogs whale the tar out of unsuspecting lawmen that reaches across time and distance ,1
a funny and touching film that is gorgeously acted by a british cast to rival gosford park,1
therenothing more satisfying during a summer of event movies than a spy thriller like the bourne identity thatpacked with just as much intelligence as action ,1
i m not generally a fan of vegetables but this batch is pretty cute ,1
qutting may be a flawed filmbut it is nothing if not sincere ,1
beautifully craftedengaging filmmaking that should attract upscale audiences hungry for quality and a nostalgictwisty yarn that will keep them guessing ,1
a thoughtful and surprisingly affecting portrait of a screwedup man who dared to mess with some powerful peopleseen through the eyes of the idealistic kid who chooses to champion his ultimately losing cause ,1
a cultural wildcard experiencewackydifferentunusualeven nutty ,1
daughter from danang reveals that efforts toward closure only open new wounds ,1
it does nt flinch from its unsettling prognosisnamelythat the legacy of war is a kind of perpetual pain ,1
for most of its footagethe new thriller proves that director m night shyamalan can weave an eerie spell and that mel gibson can gaspshudder and even tremble without losing his machismo ,1
this is not an easy film ,1
but it could beby its art and hearta necessary one ,1
a very good film sits in the place where a masterpiece should be ,1
 spellbinding fun and deliciously exploitative ,1
itjaggerbonedrymournfully brittle delivery that gives the film its bittersweet bite ,1
impossible as it may soundthis filmheart is even more embracing than montyif only because it accepts nasty behavior and severe flaws as part of the human condition ,1
despite the predictable parent vs child comingofage themefirstclassnatural acting and a look atthe real americansmake this a charmer ,1
one of the smarter offerings the horror genre has produced in recent memoryeven if itfar tamer than advertised ,1
one of recent memorymost thoughtful films about artethicsand the cost of moral compromise ,1
the film does nt sustain its initial promise with a jarringnewagey tone creeping into the second half,1
blade ii is as estrogenfree as movies getso you might want to leave your date behind for this oneor shegonna make you feel like you owe her bigtime ,1
the message is that even the most unlikely can link together to conquer all kinds of obstacleswhether they be of natureof man or of one another ,1
many a parent and their teen lrb or preteen rrb kid could bond while watching a walk to remember ,1
so could young romantics out on a date ,1
all leather pantsaugmented boobshawn is hilarious as she tries to resuscitate the funloving libertine lost somewhere inside the conservativehandbagclutching sarandon ,1
the members manage to pronounce kok exactly as you think they mightthus giving the cast ample opportunity to use that term as often as possible ,1
itvery beavis and buttheadyet always seems to elicit a chuckle ,1
while this gentle and affecting melodrama will have luvvies in rapturesitfar too slight and introspective to appeal to anything wider than a niche audience ,1
chicago offers much colorful eye candyincluding the spectacle of gere in his dancing shoeshoofing and crooning with the best of them ,1
a difficult but worthy film that bites off more than it can chew by linking the massacre of armenians inwith some difficult relationships in the present ,1
by and large this is mr kilmermovieand ithis strongest performance since the doors ,1
some of the most ravaginggutwrenchingfrightening war scenes sincesaving private ryanhave been recreated by john woo in this littleknown story of native americans and their role in the second great war ,1
a charming but slight comedy ,1
henry beanthoughtful screenplay provides no easy answersbut offers a compelling investigation of faith versus intellect,1
a great cast and a wonderful but sometimes confusing flashback movie about growing up in a dysfunctional family ,1
playing a role of almost bergmanesque intensitybisset is both convincing and radiant ,1
a smartprovocative drama that does the nearly impossibleit gets under the skin of a man we only know as an evilmonstrous lunatic ,1
an alternately fascinating and frustrating documentary ,1
griffinco manage to be spectacularly outrageous ,1
naircast is so large italtmanesquebut she deftly spins the multiple stories in a vibrant and intoxicating fashion ,1
the movie plays up the cartoonmore obvious strength of snazziness while neglecting its less conspicuous writing strength ,1
poignant japanese epic about adolescent anomie and heartbreak ,1
we ve seen it all before in one form or anotherbut director hoffmanwith great help from kevin klinemakes us care about this latest reincarnation of the worldgreatest teacher ,1
secretary is not a movie about fetishism ,1
it is a movie about passion ,1
even though itcommon knowledge that park and his founding partneryong kanglost kozmo in the endyou ca nt help but get caught up in the thrill of the companyastonishing growth ,1
although some viewers will not be able to stomach so much tongueincheek weirdnessthose who do will have found a cult favorite to enjoy for a lifetime ,1
what could have easily become a coldcalculated exercise in postmodern pastiche winds up a powerful and deeply moving example of melodramatic moviemaking ,1
a delightful surprise because despite all the backstage dramathis is a movie that tells stories that workis charmingis movingis funny and looks professional ,1
the imax screen enhances the personal touch of manual animation ,1
does an impressive job of relating the complicated history of the war and of filling in the background ,1
itall about anakinand the lustrous polished visuals rich in color and creativity andof coursespecial effect ,1
lacks the inspiration of the original and has a bloated plot that stretches the running time aboutminutes past a childinterest and an adultpatience ,1
but it also has many of the things that made the first one charming ,1
itfunnytouchingdramatically forcefuland beautifully shot ,1
its rawness and vitality give it considerable punch ,1
a livewire film that never loses its ability to shock and amaze ,1
the yeargreatest adventureand jacksonlimited but enthusiastic adaptation has made literature literal without killing its soula feat any thinking person is bound to appreciate ,1
itfairly solidnot to mention well edited so that it certainly does nt feel like a film that strays past the two and a half mark ,1
brims with passionfor wordsfor its eccentricaccidentprone charactersand for the crazy things that keep people going in this crazy life ,1
itsecondary to american psycho but still has claws enough to get inside you and stay there for a couple of hours ,1
the hoursa delicately crafted filmis an impressive achievement in spite of a river of sadness that pours into every frame ,1
fudges fact and fancy with such confidence that we feel as if we re seeing something purer than the real thing ,1
this is unusualfoodforthought cinema thatas entertaining as it is instructive ,1
with an expressive face reminiscent of gong li and a vivid personality like zhang ziyi dong stakes out the emotional heart of happy ,1
nohedocumentary about the event is sympathetic without being gulliblehe is nt blind to the sillinessbut also captures moments of spontaneous creativity and authentic cooperative interaction ,1
it may not be as cuttingas witty or as true as back in the glory days of weekend and two or three things i know about herbut who else engaged in filmmaking today is so cognizant of the cultural and moral issues involved in the process ,1
secret ballot is a funnypuzzling movie ambiguous enough to be engaging and oddly moving ,1
although devoid of objectivity and full of nostalgic comments from the now middleaged participantsdogtown and zboys has a compelling story to tell ,1
itgot some pretentious eyerolling moments and it did nt entirely grab mebut therestuff here to like ,1
birthday girl walks a tricky tightrope between being wickedly funny and just plain wicked ,1
the enjoyable undercover brothera zany mix of saturday night livestyle parodys blaxploitation films and goofball action comedy gone wilddishes out a ton of laughs that everyone can enjoy ,1
brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of lifeharshness ,1
jackson is always watchable ,1
to the degree that ivans xtc ,1
worksitthanks to hustonrevelatory performance ,1
a wild ride of a movie that keeps throwing fastballs ,1
confessions is without a doubt a memorable directorial debut from king hunk ,1
weirdvulgar comedy thatdefinitely an acquired taste ,1
a,1
cynical and serious look at teenage boys doing what they do bestbeing teenagers ,1
the film is a very good viewing alternative for young women ,1
australian filmmaker david flatman uses the hugescreen format to make an oldfashioned nature film that educates viewers with words and pictures while entertaining them ,1
a dazzling dream of a documentary ,1
a keepemguessing plot and an affectionate take on its screwedup characters ,1
brave and sweetly rendered love story ,1
the film proves unrelentingly grimand equally engrossing ,1
a hallmark film in an increasingly important film industry and worth the look ,1
the last kiss will probably never achieve the popularity of my big fat greek weddingbut its provocative central wedding sequence has far more impact ,1
if you like bloodguts and crazy beasts stalking men with guns thoughyou will likely enjoy this monster ,1
the difference between cho and most comics is that her confidence in her material is merited ,1
sad to sayit accurately reflects the rage and alienation that fuels the selfdestructiveness of many young people ,1
there is a strong directorial stamp on every frame of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye ,1
 anyone with a passion for cinemaand indeed sexshould see it as soon as possible,1
seeks to transcend its genre with a curiously stylizedquasishakespearean portrait of pure misogynist evil ,1
mordantly funny and intimately knowing ,1
what makes the movie special is its utter sincerity ,1
fast and funnyan action cartoon thatsuspenseful enough for older kids but not too scary for the schoolage crowd ,1
one of those rare films that come by once in a while with flawless amounts of actingdirectionstory and pace ,1
the aaa of actionxxx is a blast of adrenalinrated eee for excitement ,1
and vin diesel is the man ,1
earnestunsubtle and hollywoodpredictablegreen dragon is still a deeply moving effort to put a human face on the travail of thousands of vietnamese ,1
an ambitious movie thatlike shinerorganizing of the big fightpulls off enough of its effects to make up for the ones that do nt come off ,1
nair and writer laura cahill dare to build a movie around some flawed but rather unexceptional womenemerging with a fine character study thatshort on plot but rich in the tiny revelations of real life ,1
the filmunhurried pace is actually one of its strengths ,1
entirely appropriatelythe tale unfolds like a lazy summer afternoon and concludes with the crisp clarity of a fall dawn ,1
despite its floating narrativethis is a remarkably accessible and haunting film ,1
vibrantly colored and beautifully designedmetropolis is a feast for the eyes ,1
sweetly sexyfunny and touching ,1
 while dark water is nt a complete wash lrb no pun intended rrbwatched sidebyside with ringuit ultimately comes off as a pale successor ,1
is truth stranger than fiction ,1
in lrb screenwriter rrb charlie kaufmanworldtruth and fiction are equally strangeand his for the taking ,1
for decades we ve marveled at disneyrendering of watersnowflames and shadows in a handdrawn animated world ,1
prepare to marvel again ,1
