sentence,splitset_label
not a movie but a liveaction agitprop cartoon so shameless and coarseitalmost funny ,2
feels like six different movies fighting each other for attention ,2
life is a crockor something like it ,2
made by jackasses for jackasses ,2
despite a powerful portrayal by binocheita period romance that suffers from an overly deliberate pace and uneven narrative momentum ,2
the picture is a primer on what happens when lack of knowhow mixes with lack of giveadamn ,2
bartleby is a onejoke movieand a bad joke at that ,2
given that both movies expect us to root for convicted violent felons over those assigned to protect us from samewe need every bit of sympathy the cons can musterthis timethere is nt much ,2
a bravura exercise in emptiness ,2
philip k dick must be turning in his gravealong with my stomach ,2
despite the premise of a good storyit wastes all its star power on cliched or meaningless roles ,2
all prints of this film should be sent to and buried on pluto ,2
not only does the movie fail to make us part of its realityit fails the most basic relevancy test as well ,2
first goodthen bothersome ,2
excellent acting and direction ,2
this goofy gangster yarn never really elevates itself from being yet another earnestly generic crimebusting comic vehiclea wellintentioned remake that shows some spunk and promise but fails to register as anything distinctive or daring,2
itdifficult to say whether the tuxedo is more boring or embarrassingi m prepared to call it a draw ,2
even as lame horror flicks gothis is lame ,2
so routinefamiliar and predictableit raises the possibility that it wrote itself as a newly automated final draft computer program ,2
sunshine state lacks the kind of dynamic that limbo offersand in some ways is a rather indulgent piece ,2
even legends like alfred hitchcock and john huston occasionally directed triflesso itno surprise to see a worldclass filmmaker like zhang yimou behind the camera for a yarn thatultimately rather inconsequential ,2
a longwindedpredictable scenario ,2
too close to phantom menace for comfort ,2
although trying to balance selfreferential humor and a normal ol slasher plot seemed like a decent endeavorthe result does nt fully satisfy either the diehard jason fans or those who can take a good joke ,2
too clunky and too busy ribbing itself to be truly entertaining ,2
this movie is about lyingcheatingbut loving the friends you betray ,2
it smacks of purely commercial motivationwith no great love for the original ,2
melanie eventually slugs the yankee ,2
too bad the former murphy brown does nt pop reese back ,2
at the bottom rung of the seriesentries ,2
a real clunker ,2
a wellmadethoughtfulwellacted clunkerbut a clunker nonetheless ,2
a dreary ripoff of goodfellas that serves as a muddled and offensive cautionary tale for hispanic americans ,2
the picturescored by a perversely cheerful marcus miller accordionharmonicabanjo abominationis a monument to bad in all its florid variety ,2
good for a few unintentional laughs extreme opswas obviously made for thexxxcrowdpeople who enjoy mindless action without the benefit of decent actingwritingand direction ,2
 a bigbaggysprawling carnival of a moviestretching out before us with little rhyme or reason ,2
a frustrating combination of strained humor and heavyhanded sentimentality ,2
lawrence preaches strictly to the converted ,2
as written by michael berg and michael j wilson from a story by wilsonthis relentlessallwiseguysallthetime approach tries way too hard and gets tiring in no time at all ,2
will probably stay in the shadow of its two oldermore accessible qatsi siblings ,2
just when the movie seems confident enough to handle subtletyit dives into soapy bathos ,2
choppy editing and too many repetitive scenes spoil what could have been an important documentary about standup comedy ,2
 the film falls back on the same old formula of teen sexoutrageous pranks and scenes designed to push the envelope of bad taste for laughs ,2
the only thing in pauline and paulette that you have nt seen before is a scene featuring a football fieldsized oriental rug crafted out of millions of vibrant flowers ,2
if you re looking for comedy to be served upbetter look elsewhere ,2
it virtually defines a comedy thatstrongly mediocrewith funny bits surfacing every once in a while ,2
an instant candidate for worst movie of the year ,2
despite its titleamyorgasm is not a pornothough it is as tedious as one ,2
like a tonedeaf singer at a benefit concertjohn q is a bad movie appearing on behalf of a good cause ,2
adam sandler is to gary cooper what a gnat is to a racehorse ,2
what kids will discover is a new collectible ,2
what parents will suspect is that they re watching a minute commercial ,2
beerswhowhen shegiven the right linescan charm the paint off the walllrb but rrb the script goes wrong at several key junctures ,2
without september collateral damage would have been just another bad movie ,2
now ita badembarrassing movie ,2
drags along in a dazed and enervateddrenchedinthepast numbness ,2
therea disturbinggreat white hopeundertone to the other side of heaven that subtly undermines its message of christian love and compassion ,2
unless you are in dire need of a diesel fixthere is no real reason to see it ,2
wait for videoand then do nt rent it ,2
the attempt is courageouseven if the result is wildly uneven ,2
theresomething fundamental missing from this storysomething or someone to care about ,2
too much of this wellacted but dangerously slow thriller feels like a preamble to a biggermore complicated storyone that never materializes ,2
when a film is created solely because ita marketable productsoulless and ugly movies like this are the result ,2
let your silly childhood nostalgia slumber unmolested ,2
unfortunatelyheartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with better aplomb and sardonic wit ,2
the more kevin costner rests on his prettyboy laurelsthe public isregrettablygoing to have tepid films like dragonfly tossed at them ,2
lrb itrrb difficult to get beyond the overall blandness of american chaidespite its likable performances and refreshingly naive point of view ,2
the latest installment in the pokemon canonpokemon ever is surprising less moldy and trite than the last twolikely because much of the japanese anime is set in a scenic forest where pokemon graze in peace ,2
taken purely as an exercise in stylethis oppressively gloomy technohorror clambake is impossible to ignore ,2
but as a movieita humorlessdisjointed mess ,2
if myers decides to make another austin powers moviemaybe he should just stick with austin and dr evil ,2
the backyard battles you staged with your green plastic army men were more exciting and almost certainly made more sense ,2
too stupid to be satiretoo obviously hateful to be classified otherwisefrank novakirritating slice of lumpen life is as reliably soulkilling as its title is nearly meaningless ,2
overly stylized with lots of flash blackwhite freeze frames reminiscent of a pseudohip luxury car commerciallrb itrrb at its worst when itactually inside the ring ,2
what is captured during the conceptual process does nt add up to a sufficient explanation of what the final dance workthe selectionbecame in its final form ,2
if this is satireitthe smug and selfcongratulatory kind that lets the audience completely off the hook ,2
had the film boasted a clearermore memorablethe creepiness would have gotten under the skin ,2
these people would nt know subtle characterization if it put on a giant furry monster costume and then gave them a lapdance ,2
imagine if you will a tony hawk skating video interspliced with footage from behind enemy lines and set to jersey shore techno ,2
it does nt quite workbut thereenough here to make us look forward to the russosnext offering ,2
any film featuring young children threatened by a terrorist bomb can no longer pass as mere entertainment ,2
the directortwitchy sketchbook style and adroit perspective shifts grow wearisome amid leaden pacing and indifferent craftsmanship lrb most notably wretched sound design rrb ,2
about as satisfying and predictable as the fare at your local drive through ,2
apparently kissing leads to suicide attempts and tragic deaths ,2
marisa tomei is goodbut just a kiss is just a mess ,2
opens at a funeralends on the protagonistdeath bed and does nt get much livelier in the three hours in between ,2
the noble tradition of men in drag hits an alltime low in sorority boyswhose makers apparently believe that womenclothing can cover up any deficiency in actingwriting or direction ,2
to portray modern women the way director davis has done is just unthinkable ,2
too simple for its own good ,2
flaccid drama and exasperatingly slow journey ,2
a chaotic panorama thattoo busy flying a lot of metaphoric flags ,2
suffers from ramblingrepetitive dialogue and the visual drabness endemic to digital video ,2
the screenplay sabotages the moviestrengths at almost every juncture ,2
all the characters are stereotypesand their interaction is numbingly predictable ,2
a trashyexploitativethoroughly unpleasant experience ,2
the performances are so leadenmichael rymerdirection is so bloodless and the dialogue is so corny that the audience laughs out loud ,2
a subtle variation on i spit on your grave in which our purported heroine pathologically avenges a hatred for men ,2
reggiotrippyambitious downer can also sometimes come across like nothing more than a glorified nike ad ,2
as tweedy talks about canning his stockbroker and repairing his poolyou yearn for a few airborne tv sets or nude groupies on the nod to liven things up ,2
if somebody was bored anddecided to make a dullpretentious version of jesussonthey d come up with something like bart freundlichworld traveler ,2
the best you can say about it is itso uninspiredit barely gives one pause when considering some of the other dreck out there right now ,2
a tough gobut leighdepth and rigorand his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showinessoffsets to a notable degree the filmoftenmined and despairing milieu ,2
an overstuffed compendium of teencatholicmovie dogma ,2
too leisurely paced and visually drab for its own goodit succeeds in being only sporadically amusing ,2
ben affleck as jack ryantom clancyintrepid hero ,2
ridiculous ,2
whatnext ,2
dj qualls as indiana jones ,2
or tom green as han solo ,2
the moviebiggest offense is its complete and utter lack of tension ,2
the film is directed by wally wolodarsky from a script by joe jarvis and greg coolidge ,2
these are names to rememberin order to avoid them in the future ,2
if this is the resurrection of the halloween franchiseit would have been better off dead ,2
this formulaic chiller will do little to boost stallonecareer ,2
i saw knockaround guys yesterdayand already the details have faded like photographs from the spanishamerican waritso unmemorable that it turned my ballpoint notes to invisible ink ,2
though avary has done his best to make something out of ellisnothing novelin the endhis rules is barely worth following ,2
the average local news columnist has a bigger rant on the war between modern landscape architecture and smalltown america ,2
no worse than a lot of the crap we ve been offered this summerand slightly better than men in blackas far as slapdash extraterrestrial comedies go ,2
the plot is so predictable and sentimental that viewers are likely to lose interest before sandrine and her goats walk off into the sunset ,2
at firstthe sight of a blind man directing a film is hilariousbut as the film goes onthe joke wears thin ,2
never again swings between false sentiment and unfunny madcap comedy andalong the wayexpects the audience to invest in the central relationship as some kind of marriage of true minds ,2
the story itself is uninterestingand the songs are painfully undistinguishedthey might be giantsso to be one of us may be the most tuneless tune ever composed ,2
technicallythe film is about as interesting as an insurance commercial ,2
the titlelameness should clue you in on how bad the movie is ,2
the parts are better than the whole lrb bizarrefunnytragiclike love in new york rrb ,2
while the film shuns the glamour or glitz that an american movie might demandscherfig tosses us a romantic scenario that is just as simplistic as a hollywood production ,2
the humor is hinged on the belief that knees in the crotchelbows in the face and spit in the eye are inherently funny ,2
ita movie forged in the fires of chick flick hell ,2
its characters are thinner than cardboardor even comicbook paper ,2
any one episode of the sopranos would send this illconceived folly to sleep with the fishes ,2
feels like the grittiest movie that was ever made for the lifetime cable television network ,2
lanieprofessional success means she must be a failure at lifebecause shedriven by ambition and does nt know how to have fun ,2
credit must be given to harland williamsmichael rosenbaum and barry watsonwho inject far more goodnatured spirit and talent into this project than it deserves,2
denzel washingtonefforts are sunk by all the sanctimony ,2
if this holiday movie is supposed to be a giftsomebody unwrapped it earlytook out all the good stuffand left behind the crap lrb literally rrb ,2
so faithful to the doldrums of the notquiteurbannotquitesuburban milieu as to have viewers recoiling from the reality check ,2
rambles on in a disjointedsubstandard fashion from one poorly executed action sequence to the next ,2
therean audience for itbut it could have been funnier and more innocent ,2
i can only imagine one thing worse than kevin spacey trying on an irish accentand thatsultry linda fiorentino doing the same thing ,2
an awkward and indigestible movie ,2
the movie has very little to offer besides unintentional laughs ,2
haneke keeps us at armlength ,2
guided more by intellect than hearthis story flattens instead of sharpens ,2
all the wellmeaningness in the world ca nt erase the fact that the believer feels like a step program for the jewish nazi ,2
like most sequelsit takes what worked last timerepeats it and adds more charactersmore stuntsmore stuff in attempt to camouflage its sameness ,2
thereno way to sort out the mess in our heads and deconstruct where it all went wrong ,2
this is an hour and a half of daydreaming ,2
message movie or an actionpacked submarine spectacular ,2
alasitneither ,2
no movementno yuksnot much of anything ,2
 dragonflyis a movie about a bus wreck that turns into a film wreck ,2
thirty years agoit would have been groundbreaking ,2
now itjust tired ,2
heavyhanded exercise in timevaulting literary pretension ,2
the movie is too cute to take itself too seriouslybut it still feels like it was made by some very stoned college students ,2
a thinly veiled excuse for wilson to play his selfdeprecating act against murphywellhoned prima donna shtick ,2
a minor picture with a major identity crisisitsort of true and itsort of bogus and ithohum all the way through ,2
the movie succumbs to being nothing more than a formulaic chase in the dark ,2
plays as hollow catharsiswith lots of tears but very little in the way of insights ,2
it will come as no surprise that the movie is nt scary ,2
but herethe real damnit is nt funnyeither ,2
quickwho wants to see a comedy about shoddy airport security ,2
the reason i found myself finally unmoved by this filmwhich is immaculately produced and has serious things to sayis that it comes across rather too plainly as allegory ,2
what you get with empire is a movie you ve seen many times beforerepackaged as new material because there is a latino in the lead ,2
chofans are sure to be entertaineditonly fair in the interest of full disclosure to say thaton the basis of this film alonei m not one of them ,2
looks awfully like one long tourist spot for a mississippi that may never have existed outside of a scriptwriterimagination ,2
the periodswinging london in the time of the mods and the rockersgets the onceover once again in gangster no but falls apart long before the end ,2
high crimes miscasts nearly every leading character ,2
the overall feel of the film is pretty cheesybut therestill a real sense that the star trek tradition has been honored as best it cangiven the embarrassing script and weak direction ,2
de niro looks boredmurphy recycles murphyand you mentally add showtime to the pile of hollywood dreck that represents nothing more than the art of the deal ,2
i did nt believe for a moment in these villains or their plot ,2
another rent installment for the ian fleming estate ,2
with danilo donatiwitty designs and dante spinottiluscious cinematographythis might have made a decent childrenmovieif only benigni had nt insisted on casting himself in the title role ,2
so lazy and slipshod it confuses the mere flashing of kinky softcore imagery with naughty fun ,2
though it draws several decent laughsitlowcal woody at best ,2
has little on its mind aside from scoring points with drag gags ,2
wellshot but badly written tale set in a future ravaged by dragons ,2
sadlyhewittforte is leaning forward while wearing lowcut gownsnot making snappy comebacks ,2
if melville is creatively a great whalethis film is canned tuna ,2
this film is so slicksuperficial and trendhoppythat iteasy to imagine that a new software program spit out the screenplay ,2
just one more collection of penisbreast and flatulence gags in search of a story ,2
or a profit ,2
or some damn thing ,2
the acting is stiffthe story lacks all trace of witthe sets look like they were borrowed from gilliganislandand the cgi scooby might well be the worst specialeffects creation of the year ,2
enough trivializes an important crisisreduces it to an almost comic embarrassment ,2
the makers have forsaken the entertaining elements of the original andinsteadrehash old jokes and leave any life at the doorstep ,2
i like frank the pugthough ,2
a restrained ribisi convinces as an italianthough if ever a movie needed one of the actorwhiny jags to pump it upthis has to be among the rare ones ,2
geea second assassin shot kennedy ,2
moot point ,2
a hysterical yet humorless disquisition on the thin line between sucking face and literally sucking face ,2
needless to saythe dramatics that follow are utter hooey ,2
the problem is that rather than dramatizing this premisemr desplechin is content to state it ,2
madonna still ca nt act a lick ,2
even the imaginative gore ca nt hide the musty scent of todd farmerscreenplaywhich is a simple retread of thealienwith a plucky heroine battling a monster loose in a spaceship ,2
if you pitch your expectations at an all time lowyou could do worse than this oddly cheerfulbut not particularly funnybodyswitching farce ,2
the episodic film makes valid points about the depersonalization of modern life ,2
but the characters tend to be cliches whose lives are never fully explored ,2
serry does a fine job of capturing the climate of the times andperhaps unwittinglyrelating it to what is happening in america in,2
but hardtobelieve plot twists force the movie off track in its final half hour ,2
do nt let your festive spirit go this far ,2
though the book runs only aboutpagesit is so densely packedthat even an ambitious adaptation and elaborate production like mr schepisiseems skimpy and unclear ,2
heyat least the title of this film lets you know exactly where itheading ,2
intended to be a comedy about relationshipsthis wretched work falls flat in just about every conceivable area ,2
sensitive though not quite revelatory documentary ,2
director brian levantwho never strays far from his sitcom rootsskates blithely from one implausible situation to anotherpausing only to tie up loose ends with more bows than you ll find on a french poodle ,2
 perhaps the heaviestmost joyless movie ever made about giant dragons taking over the world ,2
suggests puns about ingredients and soup and somebody being off their noodlebut letjust say the ingredients do nt quite add up to a meal ,2
i d give real money to see the perpetrators of chicago torn apart by dingoes ,2
movies like this are selling the old european candorthe old wink ofboldrevelation ,2
but in such revelations wilt ,2
the timing in nearly every scene seems a half beat off ,2
a fairly bythebooks blend of action and romance with sprinklings of intentional and unintentional comedy ,2
flounders due to the general sense that no two people working on the production had exactly the same thing in mind ,2
even if you feel like you ve seen this movie a thousand times beforeit is kind of enjoyable thanks mainly to belushieasygoing likableness ,2
the story bogs down in a mess of purposeless violence ,2
despite some gulps the film is a fuzzy huggy ,2
mckay deflates his piece of puffery with a sour cliche and heavy doses of meanspiritedness,2
a recipe for cinematic disasterpart quentin tarantinopart guy ritchieand part s spy spoofitall bad ,2
the cumulative effect of the relentless horror on parade numbs the moviepower as a work of drama ,2
another bigdumb action movie in the vein of xxxthe transporter is riddled with plot holes big enough for its titular hero to drive his sleek black bmw through ,2
aaliyah rarely dampens her diva persona enough to spark genuine chemistry with townsend ,2
when she speaksher creepy egyptian demigod voice is as computer processed and overproduced as it was in her music ,2
outrageousness is all plympton seemed to be going for this time ,2
we miss the quirky amazement that used to come along for an integral part of the ride ,2
much of what is meant to beinspirationalandupliftingis simply distasteful to audiences not already sharing lrb the movierrb mindset ,2
well before itoverbeijing bicycle begins spinning its wheels ,2
home alone goes hollywooda funny premise until the kids start pulling off stunts not even steven spielberg would know how to do ,2
besidesreal movie producers are nt this nice ,2
lrb nelsonrrb movie about morally compromised figures leaves viewers feeling compromisedunable to find their way out of the fog and the ashes ,2
passionlipsynchingtragedyand lots of really really high notes ,2
for methis opera is nt a favoriteso ita long time before the fat lady sings ,2
looks like a high school film project completed the day before it was due ,2
truth to tellif you ve seen more than halfadozen horror filmstherenothing here you have nt seen before ,2
abandons all pretense of creating historical context and waltzes off into a hectic soap about the ups and downs of the heavy breathing between the two artists ,2
even diehard fans of japanese animationwill find this one a challenge ,2
filmmakers have to dig deep to sink this low ,2
fortunately for all involvedthis movie is likely to disappear as quickly as an ice cube thrown into a pot of boiling water ,2
the movie gets muted and routine ,2
the issue of faith is not explored very deeply,2
the situations and jokes are as predictable and as lowbrow as the endless pratfalls the boys take in their high heels ,2
itfrustrating to see these guyswho are obviously pretty cleverwaste their talent on parodies of things they probably thought were funniest when they were high ,2
i was perplexed to watch it unfold with an astonishing lack of passion or uniqueness ,2
k may not hold a lot of water as a submarine epicbut it holds even less when it turns into an elegiacally soggy saving private ryanovich ,2
a very stylish but ultimately extremely silly talea slick piece of nonsense but nothing more ,2
automatically pegs itself for the straighttovideo scifi rental shelf ,2
the film is like a series of beginnings and middles that never take off ,2
feels less like itabout teenagersthan it was written by teenagers ,2
ja rule and kurupt should have gotten to rap ,2
it would have benefitted the dialogue ,2
a standard haunted house tale transplanted to the high seas ,2
elicits more groans from the audience than jar jar binksscrappy doo and scooby dumball wrapped up into one ,2
itbadly actedblandly directedand could have been scripted by someone who just graduated from elementary school ,2
in the endwhite oleander is nt an adaptation of a novel ,2
ita flashystarsplashed reduction ,2
this filmstarring anthony hopkins and chris rockis your typicalfish out of waterstory ,2
you ve seen them a million times ,2
just one problemfish out of water usually die ,2
this one does ,2
the angstriddenaffluent slacker characters are more grating than engaging ,2
a soggyshapeless messjust a dumb excuse for a waterlogged equivalent of a hauntedhouse movie ,2
men in black ii has sequelitis something fierce ,2
an ungainlycomedydeficientbmovie rush job ,2
a combination of standardstiff tvstyle animation and snazzylooking digital effects that do little to disguise the fact that the characters barely move ,2
an unsatisfying hybrid of blair witch and typical stalkandslash farewhere the most conservative protagonist is always the last one living ,2
say this for the soundtrackit drowns out the lousy dialogue ,2
after seeing swept awayi feel sorry for madonna ,2
instead of kicking off the intrigue and suspense and mystery of the whole thinghartwarlike the st louis rams in the super bowlwaits until after halftime to get started ,2
a gob of drivel so sickly sweeteven the eager consumers of moorepasteurized ditties will retch it up like rancid crme brle ,2
maudlin and melodramatic we expected ,2
boring we did nt ,2
never quite transcends jokester statusand the punchline does nt live up to barrydeadeyedperfectly chilled delivery ,2
the filmbathos often overwhelms what could have been a more multifaceted look at this interesting time and place ,2
it almost plays like solarisbut with guns and jokes ,2
a baffling misfireand possibly the weakest movie lrb woody allen rrb has made in the last twenty years ,2
it wo nt be long before you ll spy i spy at a video store near you ,2
this film looks like it was produced in shelved foryearsand repackaged for aaudience ,2
propelled not by characters but by caricatures ,2
there is not an ounce of honesty in the entire production ,2
this extremely unfunny film clocks in atminutesbut feels twice as long ,2
earnest but earthbounda slowsoggysoporificvisually dank crime melodramacharacter study that would be more at home on the small screen but for its stellar cast ,2
the pivotal narrative point is so ripe the film ca nt help but go soft and stinky ,2
for all its alleged youthful firexxx is no less subservient to bondtired formula of gunsgirls and gadgets while brandishing a new action hero ,2
a predictable and stereotypical little bmovie ,2
if i spy were funny lrb enough rrb or exciting lrb enough rrb then it would be fairly simple to forgive the financial extortion ittrying to reap from the moviegoing public ,2
frustratinglydridi tells us nothing about el gallo other than what emerges through his music ,2
places a slightly believable love triangle in a difficulttoswallow settingand then disappointingly moves the story into the realm of an improbable thriller ,2
a very average science fiction film ,2
undone by its overly complicated and derivative screenplaythe glacierpaced direction and the stereotypical characters ,2
how anyone over the age ofcan stomach the touchyfeely message this preachy produce promotes is beyond us ,2
the sort of movie that gives tastelessness a bad rap ,2
the cold and dreary weather is a perfect metaphor for the movie itselfwhich contains few laughs and not much drama ,2
the plot is straight off the shelfthe performances are televisioncaliber and the message of providing solace through deception is a little creepy ,2
ordinary melodrama that is heavy on religious symbols but waferthin on dramatic substance,2
a whimsical if predictable timetravel fable marred by a willful singlemindedness ,2
those who managed to avoid the deconstructionist theorizing of french philosopher jacques derrida in college can now take an minute brushup course with the documentary derrida ,2
oryou can do something fun tonight ,2
jolieperformance vanishes somewhere between her hair and her lips ,2
as with too many studio picsplot mechanics get in the way of what should be the lighterthanair adventure ,2
staticrepetitivemuddy and blurryhey arnold ,2
would seem to have a lock on the title of ugliest movie of the year ,2
for all of the contemporary postcolonialist consciousness that kapur tries to bring to the four feathersthe oddest thing about the movie is how it winds up affirming the same damn moldy values the material has always held dear ,2
when it comes to entertainmentchildren deserve better than pokemon ever ,2
what the four feathers lacks is genuine sweep or feeling or even a character worth caring about ,2
while benigni lrb who stars and cowrote rrb seems to be having a wonderful timehe might be alone in that ,2
yesever is harmless in the extreme and it ll mute your kids for nearlyminutesbut why not just treat the little yard apes to the real deal and take them to spirited away ,2
preposterous and tedioussonny is spiked with unintentional laughter thatunfortunatelyoccurs too infrequently to make the film even a guilty pleasure ,2
calling this movie brainless would be paying it a complimentitmore like entertainment for trolls ,2
none of these characters resembles anyone you ve ever met in real lifeunless you happen to know annoyingly selfinvolved people who speak in glib sentences that could have only come from the pen of a screenwriter ,2
 just a big mess of a moviefull of images and eventsbut no tension or surprise ,2
as elegantly crafted as it often isandersonmovie is essentially a onetrick pony thathampered by an undeveloped scriptultimately pulls up lame ,2
splashes its drama all over the screensubjecting its audience and characters to action that feels not only manufacturedbut also so false you can see the filmmakerspuppet strings ,2
 has virtually no script at all ,2
will only satisfy those who ca nt tell the difference between the goodthe bad and the ugly ,2
this kind of dark comedy requires a delicatesurgical touch ,2
but director danny devito and screenwriter adam resnick lrb remember cabin boyrrb,2
just pound away ,2
at timeshoweverdogtown and zboys lapses into an insiderlingo and mindset that the uninitiated may find hard to followor care about ,2
rather quicklythe film falls into a soothing formula of brotherly conflict and reconciliation ,2
screenwriters scott abbott and michael petroni have turned ricecomplex akasha into a cartoon monster ,2
the writersdirector wally wolodarskyand all the actors should start their own coeducational fraternitykappa rho alpha phi ,2
bad beyond belief and ridiculous beyond description ,2
the new faces are interestingbut the old story is ntespecially when it starts to seem more improvised than scripted ,2
most of the action setups are incoherent ,2
limanof swingers and gomakes his bigbudget action film debut something of a clunker as he delivers a longlowheat chaseinterrupted by a middling car chase ,2
 surprisingly inert for a movie in which the main character travels back and forth between epochs ,2
the problem is nt that the movie hits so close to home so much as that it hits close to home while engaging in such silliness as that snakedownthethroat business and the inevitable shot of schwarzenegger outrunning a fireball ,2
drearyhighly annoying some bodywill appeal to no one ,2
theresomething deeply creepy about never againa new arrow in schaefferquiver of ineptitudes ,2
the problem with concept films is that if the concept is a poor onethereno saving the movie ,2
sorrycharlie,2
a painfully leaden film destined for predawn cable television slots ,2
blessed with immense physical prowess he may well bebut ahola is simply not an actor ,2
and in truthcruel as it may soundhe makes arnold schwarzenegger look like spencer tracy ,2
the cartoon that is nt really good enough to be on afternoon tv is now a movie that is nt really good enough to be in theaters ,2
shocking only in that it reveals the filmmakerbottomless pit of selfabsorption ,2
this peptalk for faithhope and charity does little to offendbut if saccharine earnestness were a crimethe filmproducers would be in the clink for life ,2
all ends wellsort ofbut the frenzied comic moments never click ,2
if this is the danish idea of a good timeprospective tourists might want to consider a different destinationsome jolly country embroiled in a bloody civil warperhaps ,2
formulais so trite that even yuhighenergy action stylings ca nt break through the stupor ,2
only a few minutes elapse before the daddy of all slashers arrivesstill with the boiler suit and white maskwhich look remarkably clean for a guy who has been massmurdering sincebut has never been seen doing laundry ,2
when the painted backdrops in a movie are more alive than its charactersyou know you re in trouble ,2
lrb two rrb fairly dullcontrasting and interlocking stories about miserable scandinavian settlers in thcentury canadaand yuppie sailboaters in the here and now ,2
the film is really not so much bad as bland ,2
the central story lacks punch ,2
though ganesh is successful in a midlevel sort of waytherenothing so striking or fascinating or metaphorically significant about his career as to rate two hours of our attention ,2
this may be the dumbestsketchiest movie on record about an aspiring writercomingofage ,2
succumbs to the same kind of maudlinsentimental mysticism that mars the touched by an angel school of nongod spiritualuplift movies ,2
a harmless and mildly amusing family comedy ,2
what was subtle and mystifying in the novella is now broad and farcical ,2
the kids often appear to be reading the lines and are incapable of conveying any emotion ,2
 men in black ii has all the earmarks of a sequel ,2
the story is less vibrantthe jokes are a little lukewarmbut will anyone really care ,2
sucking all theclassicout of robert louis stevensontreasure island and filling the void with scifi video game graphics and disneyfied adolescent angst ,2
this minute film does have some exciting scenesbut ita tad slow ,2
while super troopers is above academy standardsits quintet of writers could still use some more schooling ,2
a mix of velocity and idiocythis ruinous remake lacks the brawnand the brainsof the s original ,2
the lowbudget full frontal was one of the yearmurkiestintentionally obscure and selfindulgent picturesand solaris is its bigbudget brother ,2
the plot is very cleverbut boyd weighs it down with too many characters and eventsall intertwined and far too complicated to keep track of ,2
the film seems all but destined to pop up on a television screen in the background of a scene in a future quentin tarantino picture,2
a freeforall of halfbaked thoughtsclumsily used visual tricks and selfindulgent actor moments ,2
apallingly absurdthe chemistry or lack thereof between newton and wahlberg could turn an imax theater into a black and white portable tv ,2
a well acted and well intentioned snoozer ,2
the smugoily demeanor that donovan adopts throughout the stupidly named pipe dream is just repulsive ,2
mustsee viewing for anyone involved in the hightech industry ,2
others may find it migraineinducingdespite mooreattempts at whimsy and spoon feeding ,2
despite its good nature and some genuinely funny momentssuper troopers suffers from a bad case of arrested development ,2
ithard not to feel you ve just watched a featurelength video game with some really heavy back story ,2
i watched the brainless insanity of no such thing with mounting disbelief ,2
this limp genderbenderballer from a firsttime director and rookie screenwriter steals wholesale from that tootsieforgetting only to retain a single laugh ,2
kwan makes the mixandmatch metaphors intriguingwhile lulling us into torpor with his cultivated allergy to action ,2
while obviously an extremely personal workit remains inextricably stuck in an emotionally unavailable rut ,2
any movie this boring should be required to have ushers in the theater that hand you a cup of coffee every few minutes ,2
like a marathon runner trying to finish a raceyou need a constant influx of liquid just to get through it ,2
i loved looking at this movie ,2
i just did nt care as much for the story ,2
has all the poignancy of a hallmark card and all the comedy of a gallagher standup act ,2
it does nt do the original any particular dishonorbut neither does it exude any charm or personality ,2
fear dot com is so rambling and disconnected it never builds any suspense ,2
a gorgeoussomnolent show that is splendidly mummified and thoroughly unsurprising ,2
it feels like a community theater production of a great broadway playeven at its bestit will never hold a candle to the original ,2
the film apparently takes place in a fantasy world where people in hotel hallways recite poetry in voiceover instead of speaking to each other ,2
the element of surprise might be the only thing femme fatale has going for it ,2
itthe kind of movie you ca nt quite recommend because it is all windup and not much of a pitchyet you ca nt bring yourself to dislike it ,2
maybe itasking too muchbut if a movie is truly going to inspire mei want a little more than this ,2
a gracelesswitless attempt at mating some like it hot with the wwii espionage thriller ,2
the story and characters are nowhere near gripping enough ,2
based on a david leavitt storythe film shares that writerusual blend of observant clevernesstoofacile coincidence and slightly noxious preciousness ,2
just like every other seagal movieonly louder and without that silly ponytail ,2
to enjoy this moviesharp dialogue and delightful performance by jolie and burnsyou have to gloss over the no sense ending ,2
national lampoonvan wilder could be the worst thing to come out of national lampoon since class reunion,2
this is a great subject for a moviebut hollywood has squandered the opportunityusing it as a prop for warmedover melodrama and the kind of choreographed mayhem that director john woo has built his career on ,2
ecks this one off your mustsee list ,2
overallthe film misses the brilliance of jelineknovel by some way ,2
it settles for being merely grim ,2
the irwins emerge unscathedbut the fictional footage is unconvincing and criminally badly acted ,2
itnot thirstyconsuming passion which drives this movie ,2
noitthe repetition of said behaviorand so children of the century is more mindless love than madmore grating and boring than anything else ,2
just because it really happened to youhoneydoes nt mean that itinteresting to anyone else ,2
just like the deli sandwichlots of hamlots of cheesewith a sickly sweet coating to disguise its excrescence until just after lrb or during rrb consumption of its second half ,2
every so often a movie comes along that confirms oneworse fears about civilization as we know it ,2
the new guy is one of them ,2
this is nt afridayworth waiting for ,2
everything thatworthwhile about collision course can already be seen on television ,2
if this movie belonged to a sororityit would be called beta alpha delta ,2
not a cheap slasher flickas the subject matter would suggestbut is a little like a nature filmshowing a patient predator and his foolish prey ,2
uneasy mishmash of styles and genres ,2
