sentence,splitset_label
more of an intriguing curiosity than a gripping thriller ,1
the aprilinstalment of the american war for independencecomplete with loads of cgi and bushels of violencebut not a drop of human blood ,1
contains all the substance of a twinkieeasy to swallowbut scarcely nourishing ,1
return to neverland manages to straddle the line between another classic for the company and just another runofthemill disney sequel intended for the home video market ,1
rarely does a film so graceless and devoid of merit as this one come along ,1
ita thin notionrepetitively stretched out to feature lengthawash in selfconsciously flashy camera effectsdroning house music and flatflat dialogue ,1
on a certain base levelblue crush delivers what it promisesjust not well enough to recommend it ,1
the colorful masseur wastes its time on mood rather than riding with the inherent absurdity of ganeshrise up the social ladder ,1
 an incredibly heavyhandedmanipulative dud that feels all too familiar ,1
wimps out by going for that pg ratingso the more graphic violence is mostly offscreen and the sexuality is muted ,1
trapped presents a frightening and compellingwhat if,1
scenario that will give most parents pausethensomething terrible happens ,1
madonna has made herself over so often nowthereapparently nothing left to work withsort of like michael jacksonnose ,1
never having seen the first two films in the seriesi ca nt compare friday after next to thembut nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days ,1
the story is lacking any real emotional impactand the plot is both contrived and cliched ,1
a depravedincoherentinstantly disposable piece of hackery ,1
ita bad action movie because thereno rooting interest and the spectacle is grotesque and boring ,1
lrb soderbergh rrb tends to place most of the psychological and philosophical material in italics rather than trust an audienceintelligenceand he creates an overall sense of brusqueness ,1
handsome and sincere but slightly awkward in its combination of entertainment and evangelical boosterism ,1
so aggressively cheery that pollyana would reach for a barf bag ,1
scoobydoo does nt know if it wants to be a retrorefitting exercise in campy recall for older fans or a sillynickelodeonesque kiddie flick ,1
russell lacks the visual panachethe comic touchand perhaps the budget of sommerstitlebout features ,1
highly uneven and inconsistentmargarita happy hour kinda resembles the el cheapo margaritas served within ,1
very stupid and annoying ,1
the sum of all fears pretends to be a serious exploration of nuclear terrorismbut itreally nothing more than warmedover cold war paranoia ,1
a listless and desultory affair ,1
represents the depths to which the girlsbehavingbadly film has fallen ,1
how inept is serving sara ,1
it makes even elizabeth hurley seem graceless and ugly ,1
jampacked with literally bruising jokes ,1
every five minutes or sosomeone gets clocked ,1
wins my vote fortheenemy of cinemaaward ,1
any chekhov is better than no chekhovbut it would be a shame if this was your introduction to one of the greatest plays of the lastyears ,1
helmer hudlin tries to make a hip comedybut his dependence on slapstick defeats the possibility of creating a more darkly edged tome ,1
lazymiserable and smug ,1
this is one of the biggest disappointments of the year ,1
formulahas dulled your senses faster and deeper than any recreational drug on the market ,1
every visual joke is milkedevery setup obvious and lengthyevery punchline predictable ,1
thereno energy ,1
apparently writerdirector attal thought he need only cast himself and his moviestar wife sitting around in their drawers to justify a film ,1
after the setupthe air leaks out of the movieflattening its momentum with about an hour to go ,1
this is a poster moviea mediocre tribute to films like them ,1
at three hours and with very little story or character developmentthere is plenty of room for editingand a much shorter cut surely would have resulted in a smoothermore focused narrative without sacrificing any of the cultural intrigue ,1
a bit too derivative to stand on its own as the psychological thriller it purports to be ,1
a crude teenoriented variation on a theme that the playwright craig lucas explored with infinitely more grace and eloquence in his prelude to a kiss ,1
the filmdarker moments become smoothed over by an overwhelming need to tender inspirational tidingsespecially in the last few cloying moments ,1
if you recognize zeus lrb the dog from snatch rrb it will make you wish you were at home watching that movie instead of in the theater watching this one ,1
this is the kind of movie that you only need to watch for about thirty seconds before you say to yourself ahyeshere we have a badbadbad movie,1
shanghai ghetto should be applauded for finding a new angle on a tireless storybut you might want to think twice before booking passage ,1
plays like a checklist of everything rob reiner and his cast were sending up ,1
theretoo much forced drama in this wildly uneven movieabout a young manbattle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present ,1
itat once laughable and compulsively watchablein its committed dumbness ,1
all the sensualityall the eroticism of a good vampire tale has beenpardon the punsucked out and replaced by goth goofiness ,1
a cross between blow and boyz n the hoodthis movie strives to be morebut does nt quite get there ,1
good performances keep it from being a total rehash ,1
the screenplay is hugely overwrittenwith tons and tons of dialoguemost of it given to children ,1
troll the cult section of your local video store for the real deal ,1
at timesthe movie looks genuinely pretty ,1
your nightmareson the other handwill be anything but ,1
not even felinni would know what to make of this italian freakshow ,1
elmo touts his drug as beingtimes stronger than coke ,1
if you re looking for a tale of brits behaving badlywatch snatch again ,1
it times better than this ,1
itdifficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusinglet alone funny ,1
despite its promising cast of charactersbig trouble remains a loosely tied series of vignettes which only prove thatzanydoes nt necessarily meanfunny,1
both shrill and soporificand because everything is repeated five or six timesit can seem tiresomely simpleminded ,1
does not go far enough in its humor or stock ideas to stand out as particularly memorable or even all that funny ,1
neither revelatory nor truly edgymerely crassly flamboyant and comedically labored ,1
just about everyone involved here seems to be coasting ,1
there are a few modest laughsbut certainly no thrills ,1
fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur ,1
therea persistent theatrical sentiment and a woozy quality to the manner of the storytellingwhich undercuts the devastatingly telling impact of utter loss personified in the filmsimple title ,1
while howardappreciation of brown and his writing is clearly wellmeaning and sincerethe movie would be impossible to sit through were it not for the supporting cast ,1
a preposterousprurient whodunit ,1
gogirlsright down the reality drain ,1
boasting some of the most poorly staged and lit action in memoryimpostor is as close as you can get to an imitation movie ,1
can be classified as one of thosealternate realitymoviesexcept that it would have worked so much better dealing in only one reality ,1
predictable and cloyingthough brown sugar is so earnest in its yearning for the days before rap went nihilistic that it summons more spirit and bite than your average formulaic romantic quadrangle ,1
 unlikableuninterestingunfunnyand completelyutterly inept ,1
the film is so busy making reference to other films and trying to be other films that it fails to have a heartmind or humor of its own ,1
an imponderably stilted and selfconsciously arty movie ,1
muddledmelodramatic paranormal romance is an alltime low for kevin costner ,1
too clumsy in key momentsto make a big splash ,1
just a bunch of good actors flailing around in a caper thatneither original nor terribly funny ,1
 matrix style massacres erupt throughoutbut the movie has a tougher time balancing its violence with kafkainspired philosophy ,1
at least ita fairly impressive debut from the directorcharles stone iii ,1
it all unfolds predictablyand the adventures that happen along the way seem repetitive and designed to fill timeproviding no real sense of suspense ,1
wanker goths are on the loose ,1
run for your lives ,1
why would anyone cast the magnificent jackie chan in a movie full of stunt doubles and special effects ,1
a gratingemaciated flick ,1
unambitious writing emerges in the movieusing a plot that could have come from an animatedmovie screenwriting textbook ,1
presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency ,1
we have poignancy jostling against farcethoughtful dialogue elbowed aside by onelinersand a visual style that incorporates rotoscope animation for no apparent reason exceptmaybethat it looks neat ,1
according to the scriptgrant and bullockcharacters are made for each other ,1
but you d never guess that from the performances ,1
the animation merely serves up a predictablemaudlin story that swipes heavily from bambi and the lion kingyet lacks the emotional resonance of either of those movies ,1
ararat feels like a book report,1
steve oedekerk isalasno woody allen ,1
a lot like the imaginary sport it projects onto the screenloudviolent and mindless ,1
an amalgam of the fugitiveblade runnerand total recallonly without much energy or tension ,1
the acting is amateurishthe cinematography is atrociousthe direction is clumsythe writing is insipid and the violence is at once luridly graphic and laughably unconvincing ,1
shows that jackie chan is getting olderand thatsomething i would rather live in denial about,1
with miscast leadsbanal dialogue and an absurdly overblown climaxkilling me softly belongs firmly in the sobadit good camp ,1
alasthe blackandwhite archival footage of their act showcases pretty mediocre shtick ,1
the slapstick is laboredand the bigger setpieces flat ,1
this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks ,1
the problem with the mayhem in formulais not that itoffensivebut that itboring ,1
much of the digitally altered footage appears jaggedas if filmed directly from a television monitorwhile the extensive use of stock footage quickly becomes a tiresome clich ,1
the film never rises above a conventionaltwo dimension tale,1
mark wahlbergmay look classy in a shomage pokepie hatbut as a character hedrydrydry ,1
told in scattered fashionthe movie only intermittently lives up to the stories and faces and music of the men who are its subject ,1
the irony is that this filmcast is uniformly superbtheir performances could haveshould havebeen allowed to stand on their own ,1
now i can see why people thought i was too hard onthe mothman prophecies,1
if ever a concept came handed down from the movie gods on a silver platterthis is it ,1
if ever such a dependable concept was botched in executionthis is it ,1
with an unusual protagonist lrb a kiltwearing jackson rrb and subject matterthe improbableformula is somewhat entertainingbut it could have been much stronger ,1
sandra bullockbest dramatic performance to date lrb is rrb almost enough to lift lrb this rrb thrillkill catandmouserabove its paintbynumbers plot ,1
a feelgood movie that does nt give you enough to feel good about ,1
adolescents will be adequately served by the moviesophomoric blend of shenanigans and slapstickalthough the more lasciviousminded might be disappointed in the relative modesty of a movie that sports atopless tutorial service,1
this mistakenidentity picture is so filmculture referential that the final product is a ghost ,1
the picture emerges as a surprisingly anemic disappointment ,1
de niro cries ,1
you ll cry for your money back ,1
slap mei saw this movie ,1
lrb the kidrrb just too bratty for sympathyand as the film grows to its finalehis little changes ring hollow ,1
behind the glitzhollywood is sordid and disgusting ,1
quelle surprise ,1
scherfigwho has had a successful career in tvtackles more than she can handle ,1
just consider what new best friend does not havebeginning with the minor omission of a screenplay ,1
oscar caliber cast does nt live up to material,1
the problems of the people in love in the time of money are hardly specific to their era ,1
they just have problemswhich are neither original nor are presented in convincing way ,1
carrying this waferthin movie on his nimble shoulderschan wades through putrid writingdirection and timing with a smile that says if i stay positivemaybe i can channel one of my greatest picturesdrunken master,1
so putrid it is not worth the price of the match that should be used to burn every print of the film ,1
in the endthe movie bogs down in insignificancesaying nothing about kennedyassassination and revealing nothing about the pathology it pretends to investigate ,1
starts out ballsy and stylish but fails to keep it up and settles into clichs ,1
sometimes makes less sense than the bruckheimeresque american action flicks it emulates ,1
one of those films where the characters inhabit that special annex of hell where adults behave like kidschildren behave like adults and everyone screams at the top of their lungs no matter what the situation ,1
thereonly one way to kill michael myers for goodstop buying tickets to these movies ,1
 rare birdstries to force its quirkiness upon the audience ,1
the movie is about as humorous as watching your favorite pet get buried alive ,1
resident evil is what comes from taking john carpenterghosts of mars and eliminating the beheadings ,1
in other wordsabout as bad a film you re likely to see all year ,1
five screenwriters are credited with the clichladen screenplayit seems as if each watered down the version of the one before ,1
the whole thing comes off like a particularly amateurish episode of bewitched that takes place during spring break ,1
well made but uninvolvingbloodwork is nt a terrible moviejust a stultifyingly obvious onean unrewarding collar for a murder mystery ,1
so we got ten little indians meets friday the th by way of clean and soberfilmed on the set of carpenterthe thing and loaded with actors you re most likely to find on the next inevitable incarnation of the love boat ,1
the movieblatant derivativeness is one reason itso lackluster ,1
kids do nt mind crappy movies as much as adultsprovided therelots of cute animals and clumsy people ,1
 snow dogshas both ,1
italmost as if itan elaborate dare more than a fullblooded film ,1
wobbly senegalese updating ofcarmenwhich is best for the stunning star turn by djeinaba diop gai,1
itthe humanizing stuff that will probably sink the film for anyone who does nt think about percentages all day long ,1
ken russell would love this ,1
in one scenewe get a stab at soccer hooliganisma doublebarreled ripoff of quentin tarantinoclimactic shootoutand meat loaf explodes ,1
bella is the picture of health with boundless energy until a few days before she dies ,1
this is absolutely and completely ridiculous and an insult to every family whose mother has suffered through the horrible pains of a death by cancer ,1
the premise ofabandonholds promise but its delivery is a complete mess ,1
what could have been a pointed little chiller about the frightening seductiveness of new technology loses faith in its own viability and succumbs to joyless specialeffects excess ,1
a little too ponderous to work as shallow entertainmentnot remotely incisive enough to qualify as dramamonsoon wedding serves mostly to whet oneappetite for the bollywood films ,1
unless bob crane is someone of particular interest to youthis filmimpressive performances and adept direction are nt likely to leave a lasting impression ,1
the rock has a great presence but one battle after another is not the same as one battle followed by killer cgi effects ,1
the bottom line with nemesis is the same as it has been with all the films in the seriesfans will undoubtedly enjoy itand the uncommitted need nt waste their time on it ,1
the lousy john q all but spits out denzel washingtonfine performance in the title role ,1
the whole thing feels like a rusea tactic to cover up the fact that the picture is constructed around a core of flimsyorworse yetnonexistentideas ,1
what a stiflingly unfunny and unoriginal mess this is ,1
the film is so packed with subplots involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film ,1
opera on film is never satisfactory ,1
the art demands live viewing ,1
the innate theatrics that provide its thrills and extreme emotions lose their luster when flattened onscreen ,1
despite all the closeddoor hankypankythe film is essentially juiceless ,1
it is parochialaccessible to a chosen fewstandoffish to everyone elseand smugly suggests a superior moral tone is more important than filmmaking skill,1
the sweetest thing leaves an awful sour taste ,1
itlost the politics and the social observation and become just another situation romance about a couple of saps stuck in an inarticulate screenplay ,1
terminally blandpainfully slow and needlessly confusingthe movieshot on digital videotape rather than filmis frequently indecipherable ,1
as dumb and cheesy as they may bethe cartoons look almost shakespeareanboth in depth and breadthafter watching this digitaleffectsheavysupposed familyfriendly comedy ,1
aloof and lacks any real raw emotionwhich is fatal for a film that relies on personal relationships ,1
a lowrent retread of the alien pictures ,1
serviceable at bestslightly less than serviceable at worst ,1
its initial excitement settles into a warmed over pastiche ,1
a big meal of cliches that the talented cast generally chokes on ,1
the story has little wit and no surprises ,1
the merchantivory team continues to systematically destroy everything we hold dear about cinemaonly now itbegun to split up so that it can do even more damage ,1
what should have been a cutting hollywood satire is instead about as fresh as last weekissue of variety ,1
hey everybodywanna watch a movie in which a guy dressed as a childrenparty clown gets violently gangraped ,1
i did nt think so ,1
a little more intensity and a little less charm would have saved this film a world of hurt ,1
lrb t rrb his slop does nt even have potential as a cult filmas ittoo loud to shout insults at the screen ,1
the movieplot is almost entirely witless and inanecarrying every gag two or three times beyond its limit to sustain a laugh ,1
 may work as an addictive guilty pleasure but the material never overcomes its questionable satirical ambivalence ,1
this scarletletter is a,1
as in aimlessarduousand arbitrary ,1
plays like a glossy melodrama that occasionally verges on camp ,1
the central character is nt complex enough to hold our interest ,1
a modestly comicmodestly actionoriented world war ii adventure thatin terms of authenticityis one of those films that requires the enemy to never shoot straight ,1
a puppy dog so desperate for attention it nearly breaks its little neck trying to perform entertaining tricks ,1
just about all of the film is confusing on one level or anothermaking ararat far more demanding than it needs to be ,1
a little less extreme than in the pastwith longer exposition sequences between themand with fewer gags to break the tedium ,1
therea heavy stench ofbeen theredone thathanging over the film ,1
iteverything you d expectbut nothing more ,1
the biggest problem with satin rouge is lilia herself ,1
shea cipherplayed by an actress who smiles and frowns but does nt reveal an inner life ,1
a quaintromanticized rendering ,1
what with the incessant lounge music playing in the filmbackgroundyou may mistake love liza for an adam sandler chanukah song ,1
the movieheavyhanded screenplay navigates a fast fade into pomposity and pretentiousness ,1
a potentially good comic premise and excellent cast are terribly wasted ,1
woody allen used to ridicule movies like hollywood ending ,1
now he makes them ,1
shenot yet an actressnot quite a singer ,1
not a bad premisebut the execution is lackluster at best ,1
been there done that ,1
there is only so much baked cardboard i need to chew ,1
a movie like the guys is why film criticism can be considered work ,1
schnitzlerfilm has a great hooksome clever bits and welldrawnif standard issuecharactersbut is still only partly satisfying ,1
even if it made its original release date last fallit would ve reeked of a beentheredonethat sameness ,1
only twofifths of a satisfying movie experience ,1
a louduglyirritating movie without any of its satirical salvos hitting a discernible target ,1
a movie version of a paintbynumbers picture ,1
we can tell what it is supposed to bebut ca nt really call it a work of art ,1
ita brillianthonest performance by nicholsonbut the film is an agonizing bore except when the fantastic kathy bates turns up ,1
bravado kathy ,1
 liotta is put in an impossible spot because his characterdeceptions ultimately undo him and the believability of the entire scenario ,1
too bad ,1
you can thank me for this ,1
i saw juwanna mann so you do nt have to ,1
unfunny and lacking any sense of commitment to or affection for its charactersthe reginald hudlin comedy relies on toilet humorethnic slurs ,1
basicallyitpretty but dumb ,1
this romanticcomedy asks the question how much souvlaki can you take before indigestion sets in ,1
squandering his opportunity to make absurdist observationsburns gets caught up in the rush of slapstick thoroughfare ,1
therea neat twistsubtly renderedthat could have wrapped things up atminutesbut kang tacks on three or four more endings ,1
reeboir varies between a sweet smile and an angry barkwhile said attempts to wear down possible pupils through repetition ,1
it has no affect on the kurdsbut it wore me down ,1
the actors improvise and scream their way around this movie directionlesslacking any of the rollicking dark humor so necessary to make this kind of idea work on screen ,1
cowriterdirector jonathan parkerattempts to fashion a brazillikehyperreal satire fall dreadfully short ,1
if this silly little cartoon can inspire a few kids not to grow up to be greedy bastardsmore power to it ,1
a superfluous sequelplagued by that old familiar feeling ofletget this thing over with everyone has shown up at the appointed time and placebut visible enthusiasm is mighty hard to find ,1
if therea heaven for bad moviesdeuces wild is on its way ,1
comes off like a bad imitation of the bard ,1
whatmissing in murder by numbers is any real psychological grounding for the teensdeviant behaviour ,1
being latently gay and liking to read are hardly enough ,1
an uninspired preachy and clichd war film ,1
horrendously amateurish filmmaking that is plainly dull and visually ugly when it is nt incomprehensible ,1
a movie that harps on mediaconstructedissueslike whether compromise is the death of selfthis orgasm lrb wo nt be an rrb exceedingly memorable one for most people ,1
slackersjokey approach to college education is disappointingly simplisticthe filmbiggest problemand there are no unforgettably stupid stunts or uproariously rude lines of dialogue to remember it by ,1
if festival in cannes nails hardboiled hollywood argot with a bracingly nasty accuracymuch about the filmincluding some of its castingis frustratingly unconvincing ,1
the movie is too impressed with its own solemn insights to work up much entertainment value ,1
i have nt seen such selfamused trash since freddy got fingered ,1
little more than a wellmounted history lesson ,1
rob schneiderinfantile crossdressing routines fill the hot chickthe latest gimmick from this unimaginative comedian ,1
a horribleminute stink bomb ,1
the film is weighed down by supporting characters who are either too goodlywise and knowing or downright comically evil ,1
the film is so bad it does nt improve upon the experience of staring at a blank screen ,1
sheridantake on the authorschoolboy memoiris a rather toothless take on a hard young life ,1
it jumps around with little logic or continuitypresenting backstage bytes of information that never amount to a satisfying complete picture of this particularanciently demanding mtier ,1
how i killed my father is one of those art house films that makes you feel like you re watching an iceberg meltonly it never melts ,1
when it comes to the battle of hollywood vs wooit looks like wooa pow,1
there are a few chucklesbut not a single gag sequence that really scoresand the stars seem to be in two different movies ,1
the chateau has one very funny joke and a few other decent onesbut all it amounts to is a mildly funnysometimes tediousultimately insignificant film ,1
itdullspiritlesssilly and monotonousan ultraloud blast of pointless mayhemgoing nowhere fast ,1
the mushy finale turns john q into a movieoftheweek tearjerker ,1
content merely to lionize its title character and exploit his angerall for easy sanctimonyformulaic thrills and a hamfisted sermon on the need for national health insurance ,1
the movie turns out to be lrb assayasrrb homage to the gallictradition of quality in all its fusty squareness ,1
its message has merit andin the hands of a brutally honest individual like prophet jackmight have made a point or two regarding life ,1
lrb seems rrb even more uselessly redundant and shamelessly moneygrubbing than most thirdrate horror sequels ,1
ithard to imagine that even very small children will be impressed by this tired retread ,1
neither as scaryfunny as tremors nor dementedfunny as starship troopersthe movie is nt tough to take as long as you ve paid a matinee price ,1
if swimfan does catch onit may be because teens are looking for something to make them laugh ,1
what might ve been an exhilarating exploration of an odd love triangle becomes a sprawl of uncoordinated vectors ,1
the master of disguise may have made a great saturday night live sketchbut a great movie it is not ,1
itquite an achievement to set and shoot a movie at the cannes film festival and yet fail to capture its visual appeal or its atmosphere ,1
boll uses a lot of quick cutting and blurry stepprinting to goose things upbut dopey dialogue and sometimes inadequate performances kill the effect ,1
italways disappointing when a documentary fails to live up toor offer any new insight intoits chosen topic ,1
unfortunatelythatprecisely what arthur dongfamily fundamentals does ,1
has the marks of a septuagenarianita crusty treatment of a clever gimmick ,1
like a mediumgrade network sitcommostly inoffensivefitfully amusingbut ultimately so weightless that a decent draft in the auditorium might blow it off the screen ,1
something must have been lost in the translation ,1
becomes the last thing you would expect from a film with this title or indeed from any plympton filmboring ,1
in the endthe film feels homogenized and a bit contrivedas if we re looking back at a tattered and ugly past with rosetinted glasses ,1
chanstunts are limited and so embellished by editing that therereally not much of a sense of action or even actioncomedy ,1
rockstandup magic wanes ,1
hopkinssquarely fills the screen ,1
actionmechanical ,1
 the tuxedoshould have been the vehicle for chan thatthe maskwas for jim carrey ,1
alasitthe man that makes the clothes ,1
for casual moviegoers who stumble into rules expecting a slice of american pie hijinks starring the kid from dawsoncreekthey ll probably run out screaming ,1
the biggest problem i have lrb other than the very sluggish pace rrb is we never really see her esther blossom as an actresseven though her talent is supposed to be growing ,1
what puzzles me is the lack of emphasis on music in britney spearsfirst movie ,1
plotcharactersdramaemotionsideasall are irrelevant to the experience of seeing the scorpion king ,1
city by the sea is a gritty police thriller with all the dysfunctional family dynamics one could wish for ,1
but how it washed out despite all of that is the projectprime mystery ,1
whatever the moviesentimentalhypocritical lessons about sexismits true colors come out in various wet tshirt and shower scenes ,1
as a hybrid teen thriller and murder mysterymurder by numbers fits the profile too closely ,1
there ai nt a lot more painful than an unfunny movie that thinks ithilarious ,1
i enjoyed the movie in a superficial waywhile never sure what its purpose was ,1
what a pitythat the material is so secondrate ,1
does nt deliver a great storynor is the action as gripping as in past seagal films ,1
the kind of film that leaves you scratching your head in amazement over the fact that so many talented people could participate in such an illadvised and poorly executed idea ,1
nicks refuses to let slackers be seen as just another teen moviewhich means he can be forgiven for frequently pandering to fans of the grossout comedy ,1
nothing about the filmwith the possible exception of elizabeth hurleybreastsis authentic ,1
amid the clich and foreshadowingcage manages a degree of casual realismthat is routinely dynamited by blethyn ,1
mostlyshafer and cowriter gregory hinton lack a strongminded viewpointor a sense of humor ,1
no cliche escapes the perfervid treatment of gang warfare called ces wild ,1
eddie murphy and owen wilson have a cute partnership in i spybut the movie around them is so often nearly nothing that their charm does nt do a load of good ,1
strictly aguyfilmin the worst sense of the expression ,1
theresome good material in their story about a retail clerk wanting more out of lifebut the movie too often spins its wheels with familiar situations and repetitive scenes ,1
ita lot to ask people to sit still for two hours and change watching such a characterespecially when rendered in as flat and impassive a manner as phoenix,1
theresomething fishy about a seasonal holiday kidsmoviethat derives its moment of most convincing emotional gravity from a scene where santa gives gifts to grownups ,1
we re left with a story that tries to grab usonly to keep letting go at all the wrong moments ,1
like many such biographical melodramasit suffers from the awkwardness that results from adhering to the messiness of true stories ,1
there is nothing redeeming about this movie ,1
the film has lrb its rrb momentsbut they are few and far between ,1
i was trying to decide what annoyed me most about god is greati m notand then i realized that i just did nt care ,1
derailed by bad writing and possibly also by some of that extensive postproduction reworking to aim the film at young males in the throes of their first full flush of testosterone ,1
deserves high marks for political courage but barely gets by on its artistic merits ,1
 comes alive only when it switches gears to the sentimental ,1
brosnanfinest nonbondish performance yet fails to overcome the filmmanipulative sentimentality and annoying stereotypes ,1
a film that will be best appreciated by those willing to endure its extremely languorous rhythmswaiting for happiness is ultimately thoughtful without having much dramatic impact ,1
to meit sounds like a cruel deception carried out by men of marginal intelligencewith reactionary ideas about women and a total lack of empathy ,1
tsai may be ploughing the same furrow once too often ,1
flashy gadgets and whirling fight sequences may look coolbut they ca nt distract from the flawed support structure holding equilibrium up ,1
zigzag might have been richer and more observant if it were less densely plotted ,1
how can such a cold movie claim to express warmth and longing ,1
in truthit has all the heart of a porno flick lrb but none of the sheer lust rrb ,1
nicks and steinberg match their own creations for pure venalitythatgiving it the old college try ,1
episode iiattack of the clones is a technological exercise that lacks juice and delight ,1
the problem with all of thisitnot really funny ,1
lrb denisrrb barebones narrative more closely resembles an outline for a s exploitation picture than the finished product ,1
wanders all over the map thematically and stylisticallyand borrows heavily from lynchjeunetand von trier while failing to find a spark of its own ,1
viewing this underdramatized but overstated film is like watching a transcript of a therapy session brought to humdrum life by some freudian puppet ,1
overall tomfoolery like this is a matter of taste ,1
the mantra behind the project seems to have beenitjust a kidsflick,1
translation we do nt need to try very hard,1
in all the annals of the moviesfew films have been this oddinexplicable and unpleasant ,1
it takes a really longslow and dreary time to dope out what tuck everlasting is about ,1
so here it isitabout a family of sour immortals ,1
an essentially awkward version of the lightweight female empowerment picture we ve been watching for decades,1
the authordevotees will probably find it fascinatingothers may find it baffling ,1
writerdirector walter hill and cowriter david giler try to create characters out of the obvious clichesbut wind up using them as punching bags ,1
therea scientific law to be discerned here that producers would be well to heedmediocre movies start to drag as soon as the action speeds upwhen the explosions startthey fall to pieces ,1
a cockeyed shot all the way ,1
lush and beautifully photographed lrb somebody suggested the stills might make a nice coffee table book rrbbut ultimately you ll leave the theater wondering why these people mattered ,1
unfortunatelyone hour photo lives down to its title ,1
thanks largely to williamsall the interesting developments are processed inminutesthe rest is just an overexposed waste of film ,1
coldsterile and lacking any color or warmth ,1
the film is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold ,1
seems like someone going through the motions ,1
for a film about explosions and death and spies ballisticecks vs severseems as safe as a childrenfilm ,1
wellin some of thosethe mother deer even dies ,1
wallace gets a bit heavy handed with his message at timesand has a visual flair that waxes poetic far too much for our taste ,1
impostor does nt do much with its templatedespite a remarkably strong cast ,1
wraps itself in the guise of a dark and quirky comedybut it is nt as quirky as it thinks it is and its comedy is generally meanspirited ,1
choppyoverlong documentary aboutthe lifestyle,1
one sloughs oneway through the mire of this alleged psychological thriller in search of purpose or even a plot ,1
a film which presses familiar herzog tropes into the service of a limpid and conventional historical fictionwhen really what we demand of the director is to be mesmerised ,1
ita fanboywhat if,1
brought to life on the big screen ,1
the story itself is actually quite vapid ,1
ita hellishnumbing experience to watchand it does nt offer any insights that have nt been thoroughly debated in the media alreadyback in the dahmer heyday of the mids ,1
wait for pay per view or rental but do nt dismiss barbershop out of hand ,1
a few zingers asidethe writing is indifferentand jordan bradydirection is prosaic ,1
each scene dragsunderscoring the obviousand sentiment is slathered on top ,1
would ve been nice if the screenwriters had trusted audiences to understand a complex storyand left off the filmpredictable denouement ,1
then nadiabirthday might not have been such a bad day after all ,1
one of those staggeringly wellproducedjoylessly extravagant pictures that keep whooshing you from one visual marvel to the nexthastilyemptily ,1
nair just does nt have the necessary selfcontrol to guide a loosepoorly structured film through the pitfalls of incoherence and redundancy ,1
enthusiastically taking up the current teen movie concern with bodily functionswalt beckerfilm pushes all the demographically appropriate comic buttons ,1
itthe funniest american comedy since graffiti bridge ,1
that neither protagonist has a distinguishable condition hardly matters because both are just actory concoctionsdefined by childlike dimness and a handful of quirks ,1
what starts off as a possible argentine american beauty reeks like a room stacked with pungent flowers ,1
the projectfilmmakers forgot to include anything even halfway scary as they poorly rejigger fatal attraction into a high school setting ,1
in oldfashioned screenwriting parlancems shrevenovel proved too difficult a text tolick despite the efforts of a firstrate cast ,1
solondz may well be the only one laughing at his own joke,1
stitch is a bad manneredugly and destructive little,1
no cute factor herenot that i mind uglythe problem is he has no characterloveable or otherwise ,1
deep downi realized the harsh reality of my situationi would leave the theater with a lower iq than when i had entered ,1
a really funny fifteenminute short stretched beyond its limits to fill an almost featurelength film ,1
aside from the fact that the film idiotically uses the website feardotcomcom or the improperly hammy performance from poor stephen reathe film gets added disdain for the fact that it is nearly impossible to look at or understand ,1
it is badbut certainly not without merit as entertainment ,1
for itsminutes running timeyou ll wait in vain for a movie to happen ,1
a work that lacks both a purpose and a strong pulse ,1
a faster paced family flick ,1
upper teens may get cynical ,1
smaller numbered kidlets will enjoy ,1
while this film has analist cast and some strong supporting playersthe talelike its central figureviviis just a little bit hard to love ,1
ita roadtrip drama with too many wrong turns ,1
most fish stories are a little peculiarbut this is one that should be thrown back in the river ,1
itall gratuitous before longas if schwentke were fulfilling a grossout quota for an anticipated audience demographic instead of shaping the material to fit the story ,1
 i blame all men for war lrb the wardendaughter rrb tells her father ,1
the movie is about as deep as that sentiment ,1
itfitfully funny but never really takes off ,1
i ve seen some bad singerturned actorsbut lil bow wow takes the cake ,1
by halfway through this picture i was beginning to hate itandof coursefeeling guilty for itthenmiracle of miraclesthe movie does a flipflop ,1
for all the complicationsitall surprisingly predictable ,1
itbeenyears sincehrs ,1
made eddie murphy a movie star and the man has nt aged a day ,1
but his showboating wisecracker stock persona sure is getting old ,1
if deuces wild had been tweaked up a notch it would have become a camp adventureone of those movies thatso bad it starts to become good ,1
but it was nt ,1
for a film about actionultimate x is the gabbiest giantscreen movie everbogging down in a barrage of hype ,1
 a low rate annie featuring some kid who ca nt actonly echoes of jordanand weirdo actor crispin glover screwing things up old school ,1
it might not be s animationbut everything else about it is straight from the saturday morning cartoonsa retread storybad writingand the same old silliness ,1
the picture seems uncertain whether it wants to be an acidic allmale all about eve or a lushswooning melodrama in the intermezzo strain ,1
a nearlyhoursthe film is way too indulgent ,1
